MMS Record ID,HOL Record ID,Item PID, Barcode, Title, Publisher, Bib Material Type, Creator, Call Number, Permanent Call Number, Permanent Physical Location, Local Location, Holding Type, Item Material Type, Policy, Seq. Number,Chronology,Enumeration,Issue year,Description,Public note,Fulfillment note,Inventory  #,Inventory date,Shelf report #,On shelf date,On shelf seq,Last shelf report,Temp library,Temp location,Temp call # type,Temp call #,Temp item policy,Alt. call # type,Alt. call #,Pieces,Pages,Internal note (1),Internal note (2),Internal note (3),Statistics note (1),Statistics note (2),Statistics note (3),Creation date,Modification date,Status,Process type,Process Id,Number of loans,Last loan,Number of loans in house,Last loan in house,Year-to-date Loans,Receiving date,Copy ID, Receiving number, Weeding number, Weeding date, Other System Number, Committed to Retain, Retention Reason, Retention Note, Temp location in use
"'9914203409524'",'224517810009524','234517790009524',,"R. D. Iacobi Marchantii Pastoris Et Decani Couuinien. Opvscvla Pastoralia Siue Commistvm Migma Pascendis animabus ad fontes pietatis, et Saluatoris respirantibus, in celebrioribus SS. Virginum festiuitatib[us], fidelium exequijs, et Passione D[omi]ni, alijsq[ue] temporibus in area ventilatum",Henning,Book,"Marchantius, Jacobus 1587-1648",r 3.17,r 3.17,S_LES,BIB,x,BOOK,,,,LKR,,LKR,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 14:13:36,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC07454521;AC07454521;(Aleph)007226882ACC01;(DE-599)OBVAC07454521,,,,0
"'9914203609524'",'224517860009524','234517840009524',,Geist des Heiligen Francisci Salesii Bischoff und Fürstens zu Genff,In Verlag Mathiae Wolffs seel. Wittib und Sohn,Book,"Camus, Jean-Pierre 1584-1652",r 3.16,r 3.16,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 14:02:45,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06352546;(DE-599)OBVAC06352546,,,,0
"'9914203809524'",'224517910009524','234517890009524',,"Christ-Catholische Hauß-Postill, Oder Auslegung Deren Sonn- und Feyertäglichen Evangelien, wie solche der Ordnung nach, in der Exempten Passauischen Diœces gelesen werden","gedruckt bey Gabriel Mangold, Hochfürstl. Hoff-Buchdruckern",Book,"Geyer, Johann Carl",r 3.15,r 3.15,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:55:23,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17833985;(DE-599)OBVAC17833985,,,,0
"'9914203909524'",'224517950009524','234517930009524',,"Christ-Catholische Hauß-Postill, Oder Auslegung Deren Sonn- und Feyertäglichen Evangelien, wie solche der Ordnung nach, in der Exempten Passauischen Diœces gelesen werden",gedruckt bey Joh. Baptist Lang,Book,"Geyer, Johann Carl",r 3.14,r 3.14,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:36:05,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC09897744;(DE-599)OBVAC09897744,,,,0
"'9914204009524'",'224517990009524','234517970009524',,"Incitamenta Religiosorum Seu Adhortationes Domesticæ Tripartitæ Cum Appendice, Seu Quarta Parte Miscellanea Concionum Synodalium, Academicarum, aliarùmque, Ex SS. Scriptura, SS. Patribus, Ascetis; Et Vita Christi, B. V. Mariæ, Sanctorum; Conquisita & collecta",Apud Servatium Noethen Bibliopolam,Book,"Schedelich, Georg 1651-1713",r 3.13,r 3.13,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:34:29,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC09578831;(DE-599)OBVAC09578831;(DE-604)047542888,,,,0
"'9914204109524'",'224518030009524','234518010009524',,"Tabella Mariana, Cui In Honorem & Laudem B. V. M. Elogia, Encomia, Historiae, & Exempla inserta ... quibus rara sunt magna volumina de almae Matris materia tractantia, in synopsin",Grünenwald,Book,"Mozzius, Christophorus",r 3.12,r 3.12,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:30:21,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC10140390;AC10140390;(Aleph)010308720ACC01;(DE-599)OBVAC10140390,,,,0
"'9914204209524'",'224518070009524','234518050009524',,Le orationi volgari di Lvgi Groto Cieco di Hadria Da lui medesimo recitate ... e parte non mai piu venute in luce,apresso li Zoppini,Book,"Groto, Luigi 1541-1585",r 3.11,r 3.11,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:24:47,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC00364950;AC00364950;(Aleph)001854166ACC01;(DE-599)OBVAC00364950,,,,0
"'9914204309524'",'224518110009524','234518090009524',,"Jacobi Lobbetii Leodiensis ... Tractatus Ascetici Quae Concionatoribus, et vitae spiritualis Magistris utilem atque uberem, materiam subministrent",Hovius,Book,"Lobbet de Lanthin, Jacques 1592-1672",r 3.10,r 3.10,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:23:45,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17833900;(OCoLC)635332261;(DE-599)BVBBV035659581;(DE-604)BV035659581,,,,0
"'9914204509524'",'224518160009524','234518140009524',,Iesus vir Dolorum Mariae Matris dolorosae filius ...,Gelder,Book,"Gumppenberg, Wilhelm 1609-1675",r 3.9,r 3.9,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:18:16,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06751693;AC06751693;(Aleph)006692786ACC01;(DE-599)OBVAC06751693;(DE-604)015230503,,,,0
"'9914204609524'",'224518200009524','234518180009524',,Exempla Biblica In materias morales distributa Opus Omnibus Verbi Divini Praeconibus utilissimum,Wolff,Book,Nicolaus de Hanapis -1291,r 3.8,r 3.8,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:17:09,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC13268298;AC13268298;(Aleph)013001935ACC01;(DE-599)BVBBV011628006;(DE-604)116280069,,,,0
"'9914204709524'",'224518240009524','234518220009524',,"Heilige Hoffhaltung, Das ist: Christliche Vnderweisung Für alle hoch- vnd nidere Weltliche Standtspersohnen forderist aber die Jenige, welche an Fürstlichen Höfen bedient, sehr Trost- Nutz- vnnd annemblich zulesen",bey Johann Jäcklin,Book,"Caussin, Nicolas 1583-1651",r 3.7,r 3.7,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:15:56,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06390943;AC06390943;(Aleph)006204841ACC01;(DE-599)OBVAC06390943,,,,0
"'9914204809524'",'224518280009524','234518260009524',,"Heilige Hoffhaltung, Das ist: Christliche Vnderweisung Für alle hoch- vnd nidere Weltliche Standtspersohnen forderist aber die Jenige, welche an Fürstlichen Höfen bedient, sehr Trost- Nutz- vnnd annemblich zulesen",bey Johann Jäcklin,Book,"Caussin, Nicolas 1583-1651",r 3.6,r 3.6,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:15:03,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC07482144;AC07482144;(Aleph)007254365ACC01;(DE-599)OBVAC07482144,,,,0
"'9914204909524'",'224518320009524','234518300009524',,Heilige Hoffhaltung/ Das ist: Christliche Vnderweisung Für alle hoch- vnd nidere Weltliche Standtspersohnen for der ist aber die Jentge/ welche an Fürstlichen Höfen bedient/ sehr Trost- Nutz- vnnd annemblich zulesen,Wagner,Book,"Caussin, Nicolas 1583-1651",r 3.5,r 3.5,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:13:46,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06390938;AC06390938;(Aleph)006204836ACC01;(DE-599)OBVAC06390938,,,,0
"'9914205009524'",'224518360009524','234518340009524',,"Biblischer Fastenspiegel.|| Das ist || Grundtlicher/ vnnd || dieser zeit fast n#[oe]tiger bericht: was das || recht Euangelisch/ Gott wol gefellig ... || fasten sey. Ob/ vnnd wie fern/ ein warer || Euangelischer ... Christ/ dar=||zu verpflichtet/ Vnd welcher massen er||sich darin ... || verhalten kun || vnnd solle.|| Auß H. Biblischer Schrifft ... || bewert ... || Durch || Franciscum Agricolam, zur zeit Pfar=||hern zu Rodingen/ im Fursten=||thumb Gulich.||",Maternus Cholinus,Book,"Agricola, Franciscus 1545-1621",r 3.4,r 3.4,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 13:05:54,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC09646902;AC09646902;(Aleph)009623210ACC01;(DE-599)OBVAC09646902,,,,0
"'9914205109524'",'224518400009524','234518380009524',,"Hochheylige Teutsche Theologia, Das ist: Doppelte Himmels-Laiter Durch die Creaturen und Vollkommenheiten Gottes Als Sprüßlen zu der allen und jeden Menschen so wol höchst nutzlicher als höchst nothwendiger Erkandtnuß und edlen Liebe Gottes auffzusteigen","Rädlmayr, Johann",Book,Reinhard Pater -1707,r 3.3,r 3.3,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 11:54:25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08282866;(DE-599)OBVAC08282866,,,,0
"'9914205209524'",'224518440009524','234518420009524',,"Hochheilige Teutsche Theologia, Das ist: Doppelte Himmels-Laiter vermittelst deren Sprüsseln; Nemlich, der Creaturen und Vollkommenheiten des Schöpffers Heilsame Betrachtung, zur höchstnutzlich- und nothwendigen Erkantnuß und edlen Liebe Gottes, Seelen-erbaulichst zu gelangen. Mit schönen raren Historien, anmuthigen Gleichnussen, und außerlesensten Sprüchen, durch und durch herrlichst außgezieret, und Nicht allein allen, nach Gottes Erkandtnuß und Liebe seufftzenden Catholischen Christen, sondern auch insonderheit denen Predigern, Beichtvättern, Krancken-Besuchern, und Sterbenden Beystehern höchst-dienlich","Zu finden, bey Martin Endter",Book,Reinhard Pater -1707,r 3.2,r 3.2,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 11:53:18,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC15274288;(DE-599)OBVAC15274288,,,,0
"'9914205409524'",'224518490009524','234518470009524',,"Mons Calvariae Darinn die Geheim[m]nussen was sich auff dem Berg Caluariae von der zeit an als Christus vom Pilato zum todt verurtheilt und vom Joseph und Nicodemo begraben ist worden zugetragen mit einer hohen eloquentz erklärt vil Propheceyen und Figuren erläutert vil authoritates, andächtige contemplationes unnd klägliche exclamationes eyngeführt werden","Heinrich, Nikolaus",Book,"Guevara, Antonio <<de>> 1480-1545",r 3.1,r 3.1,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 11:50:05,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08289191;AC08289191;(Aleph)008277789ACC01;(DE-599)OBVAC08289191,,,,0
"'9914205509524'",'224518530009524','234518510009524',,"R.P.M.F. Antonii Perez, Benedictini Olim Benedictinae Hispanorum familiae Generalis, Commentaria In Regulam B.P. Benedicti, Monachorum omnium Patriarchae Ad ipsum Beatissimum Patrem Tutelarem, sacramque omnem Religionem illius",Antonius Hieratus,Book,"Pérez, Antonio 1559-1637",r 2.33,r 2.33,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 08:10:00,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC07910492;AC07910492;(Aleph)007787612ACC01;(DE-599)OBVAC07910492,,,,0
"'9914205609524'",'224518570009524','234518550009524',,"Das Tägliche Brod, Oder Zur täglichen Verehrung vorgestellte HH. Sacrament deß Altars Durch Auf alle Tag deß gantzen Jahrs außgetheilte, aus denen Lebens-Geschichten der Heiligen Gottes, und anderer Gottseeligen Personen herausgenommene ... außgeführt Tägliche Andachts-Ubungen; Zu höchst-ersprießlichem Gebrauch und Unterricht aller Gottliebenden Seelen jedes Stands und Geschlechts ... ; Zu sonderbahrem Behilff der eyfrigen Seelsorgern und Predigern die allerwürdigste Andacht auf der Welt, und öffteren Gebrauch deß Allerheiligsten Sacraments deß Altars in offentlichen Versammlungen, insonderheit Der Hochl. Bruderschafft deß zarten Fronleichnams Jesu Christi und andern Predigern oder Privat-Gesprächen zu befördern und fortzupflantzen",Kroniger und Göbel,Book,"Marchese, Francesco 1623-1697",r 2.32,r 2.32,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 08:07:49,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC15258149;(DE-599)OBVAC15258149,,,,0
"'9914205709524'",'224518610009524','234518590009524',,"Das Tägliche Brod, Oder Zur täglichen Verehrung vorgestellte HH. Sacrament deß Altars Durch Auf alle Tag deß gantzen Jahrs außgetheilte, aus denen Lebens-Geschichten der Heiligen Gottes, und anderer Gottseeligen Personen herausgenommene ... außgeführt Tägliche Andachts-Ubungen; Zu höchst-ersprießlichem Gebrauch und Unterricht aller Gottliebenden Seelen jedes Stands und Geschlechts ... ; Zu sonderbahrem Behilff der eyfrigen Seelsorgern und Predigern die allerwürdigste Andacht auf der Welt, und öffteren Gebrauch deß Allerheiligsten Sacraments deß Altars in offentlichen Versammlungen, insonderheit Der Hochl. Bruderschafft deß zarten Fronleichnams Jesu Christi und andern Predigern oder Privat-Gesprächen zu befördern und fortzupflantzen",Kroniger und Göbel,Book,"Marchese, Francesco 1623-1697",r 2.31,r 2.31,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 08:06:25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC15258124;(DE-599)OBVAC15258124,,,,0
"'9914205909524'",'224518660009524','234518640009524',,"Marianischer Liebs-Wecker Das ist Kurtze Verfassung der vornehmsten Geheimnussen, so die Hand des Allerhöchsten an seiner auserwählten Mutter gewürcket, Abgetheilt In 24. Capitel, auch untermenget mit heylsamen Lehren, Trostreichen Exemplen, und geistlichen Gemüths-Wallfahrten Zu denen vornehmsten Marianischen Gnaden-Bilderen Der Catholischen Christen-Welt: Alles dahin gewidmet In denen Hertzen der Christglaubigen die Liebe Gegen Mariam Kräfftiglich zu erwecken; Auch zu dem Ende allen Predigeren, und geistlichen Seel-Sorgeren das Jahr hindurch von der Cantzel vorzutragen, besonders an Marianischen Fest-Tägen, sehr nutzbar und dienlich. Zu besseren Behülff mit zweyfachen Register versehen","Verlegt von Martin Veith, Buchhändlern",Book,Emericus Halensis 1685-1760,r 2.30,r 2.30,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 08:03:55,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17588393;(OCoLC)162427486;(DE-599)BVBBV008785186;(DE-604)BV008785186,,,,0
"'9914206009524'",'224518700009524','234518680009524',,"Ven. Viri Thomæ Malleoli à Kempis Canonici Regularis Ordinis D. Augustini, Opera Omnia Ad Autographa Ejusdem emendata, aucta, & in tres Tomos distributa Operâ ac studio R. P. Henrici Sommalii è Soc. Jesu ; cui annexum est Scutum Kempense seu Vindiciæ IV. Librorum De Imitatione Christi, Authore A. R. D. Eusebio Amort, Can. Reg. Pollingano, Novæ & primæ ad Protographum excusæ","Sumptibus Henrici Rommerskirchen, Bibliopolæ",Book,Thomas von Kempen 1379-1471,r 2.29,r 2.29,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 08:02:57,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC07975906;AC07975906;(Aleph)007854176ACC01;(DE-599)OBVAC07975906,,,,0
"'9914206109524'",'224518740009524','234518720009524',,"Christliches Andächtiges Jahr Das ist: Geistreiche Underweisungen, mancherley und underschiedliche, so wohl gemeine, als sonderbahre Mittel, Weg und Handleitung, Das gantz vollkommene Jahr nach Christ-Catholischer Kirchen Brauch und Ordnung, In geistlicher Vollkommenheit, Christlichen Ubungen, andächtigen Betrachtungen, Gott- und sittlichen Tugenten, und zum Heyl und Seligkeit befürderlichen Anmühtungen; Vermittels underzichtlicher Nachfolg deren vornembsten heiligen Leben und Wandel, aufferbäwlicher Conversation, und sonst allerhand dienlichen geist- und weltlichen Underrichtungen gottsförchtig, und fruchtbarlich zuzubringen. Allen so wohl Geist- als Weltlichen Stands Christliebenden Seelen; beförderst aber allen Predigern und Seelforgern zu allerhand lehrreichen und sittlichen Discürssen fast nütz- und dienlich.",In Verlag und Truckerey Johan Wilhlem Friessems Buchhändlers.,Book,"Suffren, Jean 1571-1641",r 2.28,r 2.28,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 08:01:06,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17833203;(DE-599)OBVAC17833203,,,,0
"'9914206209524'",'224518780009524','234518760009524',,"Christliches Andächtiges Jahr Das ist: Geistreiche Underweisungen, mancherley und underschiedliche, so wohl gemeine, als sonderbahre Mittel, Weg und Handleitung, Das gantz vollkommene Jahr nach Christ-Catholischer Kirchen Brauch und Ordnung, In geistlicher Vollkommenheit, Christlichen Ubungen, andächtigen Betrachtungen, Gott- und sittlichen Tugenten, und zum Heyl und Seligkeit befürderlichen Anmühtungen; Vermittels underzichtlicher Nachfolg deren vornembsten heiligen Leben und Wandel, aufferbäwlicher Conversation, und sonst allerhand dienlichen geist- und weltlichen Underrichtungen gottsförchtig, und fruchtbarlich zuzubringen. Allen so wohl Geist- als Weltlichen Stands Christliebenden Seelen; beförderst aber allen Predigern und Seelforgern zu allerhand lehrreichen und sittlichen Discürssen fast nütz- und dienlich.",In Verlag und Truckerey Johan Wilhlem Friessems Buchhändlers.,Book,"Suffren, Jean 1571-1641",r 2.27,r 2.27,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:56:50,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17614512;(DE-599)OBVAC17614512,,,,0
"'9914206409524'",'224518830009524','234518810009524',,"Christliches Andächtiges Jahr In zwey Bücher abgetheilet, Das ist, Mancherley und underschiedliche, so wohl gemeine, als sonderbahre Anleitung, weiß, mittel und weg das gantze lange Jahr In Christlichen, Geistlichen, Andächtigen Ubungen Gottsförchtig, nützlich; Nach der Ordnung, welche die Christliche Catholische Kirch das Jahr durch haltet, zuzubringen, und also sicherlich zur ewigen Seeligkeit zu gelangen. Erstlich Von Reverendo Patre Joanne Suffren, Priester der Societät Jesu in Frantzösischer Sprach beschrieben, Nachmahlen durch R.P. Melchior Breidenbach, auß gemelter Societät verteutscht Zweytes Buch / Anderer Bund Ioannes Suffren ; Außführung deß Novembris oder Wintermonats / Auctore Wilhelmo Nacateno",Wilhelm Friessem,Book,"Suffren, Jean 1571-1641",r 2.26,r 2.26,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:54:22,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08735440;AC08735440;(Aleph)008707414ACC01;(DE-599)OBVAC08735440,,,,0
"'9914206509524'",'224518870009524','234518850009524',,"Christliches Andächtiges Jahr In zwey Bücher abgetheilet, Das ist, Mancherley und underschiedliche, so wohl gemeine, als sonderbahre Anleitung, weiß, mittel und weg das gantze lange Jahr In Christlichen, Geistlichen, Andächtigen Ubungen Gottsförchtig, nützlich; Nach der Ordnung, welche die Christliche Catholische Kirch das Jahr durch haltet, zuzubringen, und also sicherlich zur ewigen Seeligkeit zu gelangen. Erstlich Von Reverendo Patre Joanne Suffren, Priester der Societät Jesu in Frantzösischer Sprach beschrieben, Nachmahlen durch R.P. Melchior Breidenbach, auß gemelter Societät verteutscht",Wilhelm Friessem,Book,"Suffren, Jean 1571-1641",r 2.25,r 2.25,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:53:29,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08088297;AC08088297;(Aleph)007993566ACC01;(DE-599)OBVAC08088297,,,,0
"'9914206609524'",'224518910009524','234518890009524',,"Christliches Andächtiges Jahr In zwey Bücher abgetheilet, Das ist, Mancherley und underschiedliche, so wohl gemeine, als sonderbahre Anleitung, weiß, mittel und weg das gantze lange Jahr In Christlichen, Geistlichen, Andächtigen Ubungen Gottsförchtig, nützlich; Nach der Ordnung, welche die Christliche Catholische Kirch das Jahr durch haltet, zuzubringen, und also sicherlich zur ewigen Seeligkeit zu gelangen. Erstlich Von Reverendo Patre Joanne Suffren, Priester der Societät Jesu in Frantzösischer Sprach beschrieben, Nachmahlen durch R.P. Melchior Breidenbach, auß gemelter Societät verteutscht",Wilhelm Friessem,Book,"Suffren, Jean 1571-1641",r 2.24,r 2.24,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:51:06,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08735441;AC08735441;(Aleph)008707415ACC01;(DE-599)OBVAC08735441,,,,0
"'9914206909524'",'224518970009524','234518950009524',,"Erkandtnuß und Liebe Deß Sohns Gottes, unsers Herrn Jesu Christi Zu vollkommener Erleuchtung, und hertzlicher Anflammung aller Christliebenden Seelen, nicht allein geist- sonder auch weltlichen Stands: Vorderst aber allen Predigern und Seelsorgern, fast nutz- und dienstlich","In Verlegung Wolffgang Moritz Endter, und Johann Andreæ Endter Seligen Erben",Book,"Saint-Jure, Jean-Baptiste 1588-1657",r 2.22,r 2.22,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:48:01,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC12139166;AC12139166;(Aleph)012005395ACC01;(DE-599)OBVAC12139166,,,,0
"'9914207009524'",'224519010009524','234518990009524',,"Manna Animae Seu Exercitium Facile Simul Et Fructuosum Illis, Qui Quoquo Modo Vacare Orationi Desiderant",Bencard,Book,"Segneri, Paolo 1624-1694",r 2.21,r 2.21,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:44:35,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC09042407;AC09042407;(Aleph)009064627ACC01;(DE-599)BVBBV001485669;(DE-604)014856697,,,,0
"'9914207209524'",'224519060009524','234519040009524',,Der übergebenedeytisten Mutter Gottes Mariæ Dreyfache Cron geflochten Auß Sternen der fürnehmbsten Hochheiten/ ihrer Fürtrefflichkeit/ Gewalts/ und Güttigkeit/ versetzt Mit köstlichen Kleinodien viler new erfundnen Haupt-Ursachen/ und Mittlen/ Sie Zu ehren/ zu lieben/ und Ihr trewlich zu dienen,Hautt,Book,"Poiré, François 1584-1637",r 2.20,r 2.20,S_LES,BIB,x,BOOK,,,,LKR,,LKR,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,2026-04-08 07:40:58,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC15270287;(DE-599)GBVVDS000798789;(DE-601)535905378,,,,0
"'9914207509524'",'224519120009524','234519100009524',,Opera Oder Alle Bücher unnd Schrifften der Heiligen/ Seraphischen Jungfrawen und Mutter/ Teresa von Jesu/ der Discalceaten Carmeliter und Carmeliterinnen Stiffterin Welche Von der Heiligen Mutter selbsten anfangs auff Spanisch geschrieben/ anjetzo aber zum erstenmahl ... in die theutsche Sprach ubersetzet; ... Theil,Kalckhoven,Book,Teresa de Jesús 1515-1582,r 2.19,r 2.19,S_LES,BIB,x,BOOK,,,,LKR,,LKR,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:58:21,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17833129;(DE-627)535937490;(DE-599)GBVVDS000844489;(OCoLC)1467503256;(VD17)000844489,,,,0
"'9914207809524'",'224519180009524','234519160009524',,Lezioni Sacre divise in due parti,Niccolo Pezzana,Book,"Rossi, Quirico 1696-1760",r 2.18,r 2.18,S_LES,BIB,x,BOOK,,,,LKR,,LKR,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:45:22,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17833118;(DE-599)OBVAC17833118,,,,0
"'9914208009524'",'224519230009524','234519210009524',,Lezioni Sacre divise in due parti,Niccolo Pezzana,Book,"Rossi, Quirico 1696-1760",r 2.17,r 2.17,S_LES,BIB,x,BOOK,,,,LKR,,LKR,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:40:47,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17833114;(DE-599)OBVAC17833114,,,,0
"'9914208109524'",'224519270009524','234519250009524',,Veridicvs Christianvs,Plantiniana,Book,"David, Jan 1545-1613",r 2.16,r 2.16,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:27:50,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06687854;AC06687854;(Aleph)006615305ACC01;(DE-599)OBVAC06687854;(DE-604)128217839,,,,0
"'9914208209524'",'224519310009524','234519290009524',,"Quadraginta sermones per verni jejunii tempus, Florentiae, aliisque Italiae urbibus dicti post plures editiones ex italico idiomate latinitate donati a Uldalrico Dirrhaimer",Wolff,Book,"Segneri, Paolo",r 2.15,r 2.15,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:26:07,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC10311713;AC10311713;(Aleph)010504719ACC01;(DE-599)OBVAC10311713,,,,0
"'9914208309524'",'224519350009524','234519330009524',,"Homo Christianus In Sua Lege Institutus Sive Discursus Morales, Quibus Totum Hominis Christiani Officium Explicatur","Sumptibus Joannis Caspari Bencard, Viduae & Consort.",Book,"Segneri, Paolo",r 2.14,r 2.14,S_LES,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:24:38,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08109683;AC08109683;(Aleph)008015024ACC01;(DE-599)OBVAC08109683,,,,0
"'9914208509524'",'224519400009524','234519380009524',,"Homo Christianus In Sua Lege Institutus Sive Discursus Morales, Quibus Totum Hominis Christiani Officium Explicatur","Sumptibus Joannis Caspari Bencard, Viduae & Consort.",Book,"Segneri, Paolo",r 2.13,r 2.13,S_LES,BIB,x,BOOK,,,,LKR,,LKR,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07,2026-04-07 16:22:31,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08109660;AC08109660;(Aleph)008015001ACC01;(DE-599)OBVAC08109660,,,,0
